Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Dashboard/Product_item"", [""product_name"":product_name]))",Chrome 126.0.0.0,,,12-07-2024 16:09:43,12-07-2024 16:09:43,0.457s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Product Overview/Product_Overview_page""), 5)",Chrome 126.0.0.0,,,12-07-2024 16:09:43,12-07-2024 16:09:44,1.041s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Product Overview/Product_title"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,12-07-2024 16:09:44,12-07-2024 16:09:45,0.310s,PASSED
"price_web = getText(findTestObject(""Object Repository/Product Overview/Product_price""))",Chrome 126.0.0.0,,,12-07-2024 16:09:45,12-07-2024 16:09:45,0.323s,PASSED
get_price = price_web.contains(price),Chrome 126.0.0.0,,,12-07-2024 16:09:45,12-07-2024 16:09:45,0.001s,PASSED
"verifyEqual(get_price, true)",Chrome 126.0.0.0,,,12-07-2024 16:09:45,12-07-2024 16:09:45,0.003s,PASSED
"actual_color = getText(findTestObject(""Object Repository/Product Overview/Product_color"")).toLowerCase()",Chrome 126.0.0.0,,,12-07-2024 16:09:45,12-07-2024 16:09:45,0.535s,PASSED
"verifyMatch(actual_color, color, true)",Chrome 126.0.0.0,,,12-07-2024 16:09:45,12-07-2024 16:09:45,0.003s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,12-07-2024 16:09:45,12-07-2024 16:09:46,0.524s,PASSED
,,,,,,,
Test Cases/Product Overview/TC17_Check_display_info_product_10,Chrome 126.0.0.0,,,12-07-2024 16:09:46,12-07-2024 16:10:00,14.207s,PASSED
openBrowser(Dashborad_URL),Chrome 126.0.0.0,,,12-07-2024 16:09:46,12-07-2024 16:09:54,7.691s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,12-07-2024 16:09:54,12-07-2024 16:09:54,0.078s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Dashboard/Product_item"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,12-07-2024 16:09:54,12-07-2024 16:09:55,1.515s,PASSED
"click(findTestObject(""Object Repository/Dashboard/Product_item"", [""product_name"":product_name]))",Chrome 126.0.0.0,,,12-07-2024 16:09:55,12-07-2024 16:09:58,2.464s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Product Overview/Product_Overview_page""), 5)",Chrome 126.0.0.0,,,12-07-2024 16:09:58,12-07-2024 16:09:59,0.897s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Product Overview/Product_title"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,12-07-2024 16:09:59,12-07-2024 16:09:59,0.330s,PASSED
"price_web = getText(findTestObject(""Object Repository/Product Overview/Product_price""))",Chrome 126.0.0.0,,,12-07-2024 16:09:59,12-07-2024 16:09:59,0.336s,PASSED
get_price = price_web.contains(price),Chrome 126.0.0.0,,,12-07-2024 16:09:59,12-07-2024 16:09:59,0.000s,PASSED
"verifyEqual(get_price, true)",Chrome 126.0.0.0,,,12-07-2024 16:09:59,12-07-2024 16:09:59,0.001s,PASSED
"actual_color = getText(findTestObject(""Object Repository/Product Overview/Product_color"")).toLowerCase()",Chrome 126.0.0.0,,,12-07-2024 16:09:59,12-07-2024 16:10:00,0.311s,PASSED
"verifyMatch(actual_color, color, true)",Chrome 126.0.0.0,,,12-07-2024 16:10:00,12-07-2024 16:10:00,0.003s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,12-07-2024 16:10:00,12-07-2024 16:10:00,0.556s,PASSED
