Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Shopping Cart/Header/Header_menu_All_products""))",Chrome 127.0.0.0,,,27-07-2024 09:12:46,27-07-2024 09:12:47,0.309s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Product_item"", [""product_name"":product_name]), 5)",Chrome 127.0.0.0,,,27-07-2024 09:12:47,27-07-2024 09:12:50,3.535s,PASSED
closeBrowser(),Chrome 127.0.0.0,,,27-07-2024 09:12:50,27-07-2024 09:12:50,0.126s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Filter/TC38_HeaderMenu_All_products_09,Chrome 127.0.0.0,,,27-07-2024 09:12:50,27-07-2024 09:13:01,10.726s,PASSED
openBrowser(Dashborad_URL),Chrome 127.0.0.0,,,27-07-2024 09:12:50,27-07-2024 09:12:56,5.694s,PASSED
maximizeWindow(),Chrome 127.0.0.0,,,27-07-2024 09:12:56,27-07-2024 09:12:56,0.045s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Dashboard_page""), 5)",Chrome 127.0.0.0,,,27-07-2024 09:12:56,27-07-2024 09:12:56,0.246s,PASSED
"click(findTestObject(""Object Repository/Shopping Cart/Header/Header_menu_All_products""))",Chrome 127.0.0.0,,,27-07-2024 09:12:56,27-07-2024 09:13:00,3.502s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Product_item"", [""product_name"":product_name]), 5)",Chrome 127.0.0.0,,,27-07-2024 09:13:00,27-07-2024 09:13:01,1.104s,PASSED
closeBrowser(),Chrome 127.0.0.0,,,27-07-2024 09:13:01,27-07-2024 09:13:01,0.125s,PASSED
,,,,,,,
Test Cases/Shopping Cart/Filter/TC39_HeaderMenu_All_products_10,Chrome 127.0.0.0,,,27-07-2024 09:13:01,27-07-2024 09:13:11,9.798s,PASSED
openBrowser(Dashborad_URL),Chrome 127.0.0.0,,,27-07-2024 09:13:01,27-07-2024 09:13:07,5.617s,PASSED
maximizeWindow(),Chrome 127.0.0.0,,,27-07-2024 09:13:07,27-07-2024 09:13:07,0.045s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Dashboard_page""), 5)",Chrome 127.0.0.0,,,27-07-2024 09:13:07,27-07-2024 09:13:07,0.249s,PASSED
"click(findTestObject(""Object Repository/Shopping Cart/Header/Header_menu_All_products""))",Chrome 127.0.0.0,,,27-07-2024 09:13:07,27-07-2024 09:13:07,0.303s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Shopping Cart/Dashboard/Product_item"", [""product_name"":product_name]), 5)",Chrome 127.0.0.0,,,27-07-2024 09:13:07,27-07-2024 09:13:11,3.452s,PASSED
closeBrowser(),Chrome 127.0.0.0,,,27-07-2024 09:13:11,27-07-2024 09:13:11,0.121s,PASSED
