Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Header/Header_menu_All_products""))",Chrome 126.0.0.0,,,12-07-2024 14:56:39,12-07-2024 14:56:39,0.360s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Dashboard/Product_item"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,12-07-2024 14:56:39,12-07-2024 14:56:40,0.808s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,12-07-2024 14:56:40,12-07-2024 14:56:40,0.314s,PASSED
,,,,,,,
Test Cases/Filter/TC39_HeaderMenu_All_products_10,Chrome 126.0.0.0,,,12-07-2024 14:56:40,12-07-2024 14:56:52,11.141s,PASSED
openBrowser(Dashborad_URL),Chrome 126.0.0.0,,,12-07-2024 14:56:40,12-07-2024 14:56:46,5.290s,PASSED
maximizeWindow(),Chrome 126.0.0.0,,,12-07-2024 14:56:46,12-07-2024 14:56:46,0.063s,PASSED
"waitForElementPresent(findTestObject(""Object Repository/Dashboard/Dashboard_page""), 5)",Chrome 126.0.0.0,,,12-07-2024 14:56:46,12-07-2024 14:56:48,2.530s,PASSED
"click(findTestObject(""Object Repository/Header/Header_menu_All_products""))",Chrome 126.0.0.0,,,12-07-2024 14:56:48,12-07-2024 14:56:49,0.355s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/Dashboard/Product_item"", [""product_name"":product_name]), 5)",Chrome 126.0.0.0,,,12-07-2024 14:56:49,12-07-2024 14:56:49,0.843s,PASSED
closeBrowser(),Chrome 126.0.0.0,,,12-07-2024 14:56:49,12-07-2024 14:56:52,2.042s,PASSED
